id,query,road,house_number
2212250080,"47.5473,-122.187",114th Avenue Southeast,6306
3578700073,"47.7372,-122.221",Simonds Road Northeast,15018
1123049126,"47.4916,-122.254",64th Avenue South,12404
526059259,"47.7664,-122.201",104th Avenue Northeast,19028
3222079136,"47.3492,-121.935",307th Avenue Southeast,28125
7237300290,"47.3692,-122.126",Southeast 259th Court,16117
7468900235,"47.2979,-122.223",11th Street Southeast,432
3352401476,"47.5005,-122.267",Beacon Avenue South,11152
4217402162,"47.6515,-122.278",West Laurelhurst Drive Northeast,3164
6147650430,"47.3828,-122.098",183rd Avenue Southeast,24418
1133000235,"47.7218,-122.312",15th Avenue Northeast,12722
2781270080,"47.3502,-122.02",241st Avenue Southeast,28110
1423200170,"47.4572,-122.184",Southeast 163rd Street,11644
3023059071,"47.4496,-122.209",Talbot Road South,3340
511700170,"47.4414,-122.189",Southeast 180th Place,11328
2124089028,"47.5513,-121.801",404th Avenue Southeast,5518
1431700280,"47.4602,-122.171",Southeast 160th Street,12638
7686202635,"47.4217,-122.317",13th Avenue South,20113
3874400380,"47.3948,-122.435",79th Place Southwest,NA
642500080,"47.4084,-122.169",Southeast 216th Place,12946
1591600527,"47.5008,-122.358",Southwest 114th Street,1803
5587000010,"47.7575,-122.361",Northwest 177th Street,298
2201500440,"47.5716,-122.138",Southeast Newport Way,15186
7603100095,"47.562,-122.404",57th Avenue Southwest,4622
9412200080,"47.5225,-122.04",Mount View Southwest,779
7852130080,"47.5359,-121.878",Cranberry Court Southeast,7212
2923039243,"47.4557,-122.443",87th Avenue Southwest,NA
6908200250,"47.6755,-122.403",Northwest 65th Street,3445
3039000010,"47.7027,-122.198",107th Place Northeast,11423
1657300280,"47.3326,-122.201",Southeast 301st Street,10416
9200000050,"47.496,-122.317",South 120th Street,1220
7508200080,"47.7589,-122.354",N179th Place,NA
5454200080,"47.5459,-122.228",Southeast 64th Street,8314
7972601100,"47.53,-122.347",9th Avenue Southwest,8103
5112800190,"47.4502,-122.089",Southeast 170th Street,18808
984210170,"47.4368,-122.165",131st Avenue Southeast,18504
8081500050,"47.6377,-122.211",Northeast 30th Place,9698
8731801190,"47.3127,-122.362",22nd Avenue Southwest,32203
9103000715,"47.6189,-122.286",37th Avenue East,116
8732300430,"47.5402,-122.231",81st Avenue Southeast,7049
3754700170,"47.7244,-122.2",Northeast 139th Street,10521
2652500795,"47.642,-122.358",1st Avenue West,2518
7454000470,"47.516,-122.375",33rd Avenue Southwest,9719
3630121060,"47.555,-122.0",22nd Avenue Northeast,2634
1370800825,"47.6395,-122.409",West Viewmont Way West,2357
4310702759,"47.6975,-122.34",Ashworth Avenue North,9253
8635750950,"47.6041,-122.02",240th Avenue Southeast,555
3448900420,"47.5127,-122.169",Northeast 23rd Place,3735
2113700005,"47.5317,-122.351",12th Avenue Southwest,7901
8615800500,"47.6688,-122.309",17th Avenue Northeast,5506
9106000005,"47.6747,-122.303",Northeast 63rd Street,2266
806800420,"47.3357,-122.172",127th Place Southeast,29664
2787311190,"47.4093,-122.173",Southeast 215th Street,12605
3342102385,"47.5215,-122.202",Park Avenue North,3315
7504000290,"47.6298,-122.057",211th Avenue Northeast,2099
8691300500,"47.5879,-121.973",Southeast 26th Place,27299
930000425,"47.7166,-122.365",7th Avenue Northwest,12015
3291800670,"47.489,-122.181",Northeast 4th Court,2813
1425059145,"47.6487,-122.122",Northeast 43rd Court,16378
4406000050,"47.4297,-122.152",Southeast 193rd Street,14116
1432700420,"47.4511,-122.173",Southeast 169th Place,12614
5561400470,"47.459,-122.003",252nd Avenue Southeast,15912
8827901350,"47.6691,-122.29",35th Avenue Northeast,5518
6190700284,"47.7566,-122.363",Northwest 175th Court,300
3644100073,"47.5918,-122.295",29th Avenue South,1310
3223059173,"47.4312,-122.196",Southeast 190th Place,10823
109210460,"47.2958,-122.368",Southwest 342nd Street,2740
9106000050,"47.6742,-122.303",23rd Avenue Northeast,6211
4337600280,"47.4783,-122.338",Southwest 139th Street,236
3438501100,"47.5467,-122.359",Southwest Graham Street,1920
7935000280,"47.5463,-122.397",50th Avenue Southwest,6313
7419700010,"47.6719,-122.163",Northeast 75th Street,13298
1626069102,"47.744,-122.046",Northeast 161st Street,21883
7574000080,"47.3299,-122.046",Southeast 304th Street,22224
3830700010,"47.423,-122.155",139th Way Southeast,20006
1454100010,"47.7259,-122.29",Northeast 134th Street,3518
603001045,"47.5232,-122.284",39th Avenue South,8837
2607720440,"47.4856,-121.802",13th Place Southwest,1198
930000470,"47.7175,-122.364",6th Avenue Northwest,12037
2621750280,"47.371,-122.108",175th Way Southeast,25738
7853220470,"47.5339,-121.858",Pinnacle Place Southeast,7422
4139660430,"47.5502,-122.13",Lakemont Highlands Trail,NA
1338800430,"47.6285,-122.303",East Prospect Street,2207
1338800491,"47.627,-122.303",East Aloha Street,2220
792000006,"47.492,-122.302",South 123rd Street,NA
7504020670,"47.6295,-122.052",Sahalee Drive East,2132
4017600010,"47.7712,-122.285",Northeast 195th Place,4328
1471701410,"47.4611,-122.067",Southeast 157th Street,20411
3528000470,"47.6652,-122.049",Northeast 67th Street,NA
3192000080,"47.4873,-122.345",9th Avenue Southwest,12840
1565100010,"47.2917,-122.184",20th Street Southeast,3315
9201000460,"47.5847,-122.075",Southeast 29th Street,19838
323059316,"47.5104,-122.154",Elma Place Northeast,2008
6802200190,"47.1955,-121.987",Bathke Avenue,607
1773100430,"47.5581,-122.363",Delridge Way Southwest,4839
6137610190,"47.7704,-122.196",109th Court Northeast,19615
1568100387,"47.7368,-122.295",Northeast 149th Street,3101
3826500290,"47.3821,-122.171",128th Place Southeast,24503
629410190,"47.5884,-121.991",Southeast 23rd Place,260022
4189800050,"47.7355,-122.231",Northeast 147th Place,8136
6126600950,"47.558,-122.382",Fauntleroy Way Southwest,4841
5411800250,"47.6591,-122.134",155th Avenue Northeast,5781
7853302140,"47.5415,-121.884",Southeast Carmichael Street,34245
1423910670,"47.4558,-122.171",126th Place Southeast,16427
2301400470,"47.6806,-122.36",3rd Avenue Northwest,7034
1860600290,"47.6356,-122.367",West Howe Street,715
9267200345,"47.6962,-122.342",Stone Avenue North,9219
3826500170,"47.383,-122.168",Southeast 245th Street,12922
9804500420,"47.2504,-122.0",Southeast 392nd Street,25604
2895550190,"47.3303,-122.268",South 303rd Place,5166
6699930440,"47.3446,-122.041",226th Avenue Southeast,28635
3543900380,"47.6837,-122.32",8th Avenue Northeast,7501
59500050,"47.3585,-122.286",37th Avenue South,27116
9274202885,"47.5848,-122.391",46th Avenue Southwest,2121
7701930050,"47.447,-122.088",190th Avenue Southeast,17235
200800480,"47.7236,-122.105",Northeast 138th Street,17611
3835500005,"47.6209,-122.219",91st Avenue Northeast,1199
9543000896,"47.2739,-122.249",4th Avenue South,408
1090000005,"47.5322,-122.392",Southwest Kenyon Place,4468
5561000430,"47.4612,-121.992",Southeast 158th Street,26044
1568100670,"47.7362,-122.292",Bothell Way Northeast,14712
6813600440,"47.6901,-122.331",Corliss Avenue North,8246
7701990380,"47.7102,-122.072",Northeast 125th Place,19857
7153400010,"47.2575,-122.305",Alder Street,2286
5608010420,"47.549,-122.096",Mount Blanc Place Northwest,5978
9141100073,"47.7413,-122.354",North 155th Street,423
629400480,"47.5895,-121.994",Southeast 22nd Place,25904
9250900104,"47.7737,-122.35",North Park Avenue North,19912
5104531700,"47.3547,-122.003",254th Place Southeast,27492
623039026,"47.5098,-122.474",Southwest Cowan Road,NA
7626200235,"47.5445,-122.391",Holly Place Southwest,6617
7228500425,"47.6108,-122.303",23rd Avenue,927
3332500095,"47.5491,-122.276",South Kenny Street,4518
7950300440,"47.5669,-122.283",Cascadia Avenue South,4035
8143000280,"47.7291,-122.202",104th Avenue Northeast,14201
4045500715,"47.6928,-121.87",East Lake Joy Drive Northeast,10663
1155620190,"47.7709,-122.294",34th Avenue Northeast,19598
3332000715,"47.5499,-122.274",South Juneau Street,4702
5113000420,"47.4556,-122.087",Southeast 164th Street,19014
3223039181,"47.4421,-122.444",McLean Road Southwest,NA
7399300420,"47.4627,-122.19",Southeast 20th Court,2120
1088400190,"47.4794,-122.078",197th Avenue Southeast,13648
1588600177,"47.6945,-122.368",Northwest 90th Street,860
9264950420,"47.3061,-122.349",10th Place Southwest,32817
5418650080,"47.5699,-122.092",Southeast 41st Court,18600
9492800020,"47.739,-122.048",Northeast 154th Street,21719
323089173,"47.5015,-121.773",Northeast 10th Street,696
6821102358,"47.6478,-122.396",30th Avenue West,3029
943100689,"47.5644,-121.898",332nd Avenue Southeast,4460
8722100825,"47.638,-122.306",East Blaine Street,1933
4223000280,"47.3424,-122.308",South 289th Street,1929
1454100122,"47.7216,-122.289",37th Avenue Northeast,12711
3323500010,"47.6201,-122.222",88th Avenue Northeast,1072
9557300080,"47.6396,-122.112",171st Avenue Northeast,3245
6306100080,"47.2671,-122.233",Alder Lane South,107
5700001100,"47.5782,-122.292",32nd Avenue South,2801
6187500080,"47.5486,-122.189",Southeast 60th Court,NA
7369600080,"47.6516,-122.409",Arapahoe Place West,3433
1623049145,"47.4885,-122.298",South 128th Street,2643
2877102330,"47.6789,-122.363",6th Avenue Northwest,6738
546001060,"47.6885,-122.381",19th Avenue Northwest,8052
2822059091,"47.3722,-122.185",Southeast 256th Place,11712
3971701300,"47.7689,-122.315",15th Avenue Northeast,NA
1732600050,"47.6976,-122.166",Northeast 108th Street,13106
3585900430,"47.7617,-122.378",15th Avenue Northwest,18098
6791000050,"47.5791,-122.048",Southeast 33rd Place,21872
1818800289,"47.5705,-122.406",Hillcrest Avenue Southwest,3720
2738600080,"47.7738,-122.158",137th Avenue Northeast,20166
1310440950,"47.434,-122.109",Southeast 187th Street,17359
1322049150,"47.3897,-122.236",3rd Avenue North,842
7200080,"47.4836,-122.214",South Tobin Street,205
1788800080,"47.329,-122.343",Southwest 305th Street,614
1328320920,"47.4437,-122.124",162nd Place Southeast,17620
7283900185,"47.7695,-122.35",North 193rd Place,798
8685500020,"47.535,-122.289",South Webster Street,3319
1338800425,"47.6285,-122.304",22nd Avenue East,957
282500010,"47.4255,-122.338",Southwest 197th Place,215
798000630,"47.4969,-122.33",3rd Avenue South,11833
5583200345,"47.5547,-122.272",South Dawson Street,4815
1036100130,"47.7433,-122.196",111th Avenue Northeast,15930
795002375,"47.5095,-122.331",2nd Avenue South,10424
1245000461,"47.693,-122.202",20th Avenue,409
6802200280,"47.1956,-121.985",Bathke Avenue,511
9521100795,"47.6624,-122.349",North 46th Street,724
4039800080,"47.6151,-122.107",175th Place Northeast,546
6146600595,"47.39,-122.236",3rd Avenue North,852
6380500151,"47.7153,-122.361",3rd Avenue Northwest,11739
8643000185,"47.3959,-122.309",18th Avenue South,22942
7212650950,"47.2634,-122.312",18th Place South,37654
357000005,"47.593,-122.293",31st Avenue South,1107
5648600010,"47.4447,-122.188",114th Place Southeast,17612
2818600010,"47.7011,-122.392",Northwest Esplanade,2650
9842300095,"47.5297,-122.381",Southwest Southern Street,3739
3977630130,"47.3156,-122.128",160th Place Southeast,31914
5160300020,"47.5938,-122.154",Southeast 18th Street,NA
3754700050,"47.725,-122.2",Northeast 139th Street,10526
629860010,"47.5524,-122.078",Pine View Drive Northwest,1688
446000010,"47.6868,-122.285",40th Avenue Northeast,8002
8562000010,"47.3639,-122.08",197th Place Southeast,26505
646910480,"47.4336,-122.195",108th Lane Southeast,18877
868000415,"47.7053,-122.374",Northwest 105th Street,NA
1826049430,"47.7358,-122.342",Stone Avenue North,14668
2769600190,"47.6735,-122.362",4th Avenue Northwest,6039
3630070280,"47.5472,-121.994",28th Avenue Northeast,NA
8944460190,"47.3803,-122.184",Southeast 247th Place,11730
3630180470,"47.5398,-121.997",Northeast Daphne Street,2451
6099400293,"47.4745,-122.295",South 144th Street,2918
6791000280,"47.5779,-122.044",221st Avenue Southeast,3798
7796450190,"47.2779,-122.347",Southwest 361st Street,833
2294900010,"47.4734,-121.999",Southeast Tiger Mountain Road,25607
1186000095,"47.6154,-122.291",East Pine Street,3208
2770601763,"47.651,-122.384",21st Avenue West,3425
3392100050,"47.3266,-122.334",1st Place South,30635
2878600655,"47.6884,-122.322",Northeast 82nd Street,520
3299200080,"47.7456,-122.351",Gloria's Path,NA
2564900020,"47.7019,-122.171",Northeast 113th Place,12723
2111010080,"47.3355,-122.168",130th Way Southeast,29678
6669080020,"47.5139,-122.189",Blaine Avenue Northeast,2422
8682300010,"47.7185,-122.024",Northeast Twinberry Way,23629
1974200020,"47.7108,-122.239",Northeast 123rd Street,7632
3211000190,"47.4806,-122.163",Vashon Avenue Southeast,263
6354000050,"47.7221,-122.12",Northeast 137th Street,16601
625049153,"47.6798,-122.352",North 70th Street,510
5561000190,"47.4635,-121.991",Southeast 154th Street,26069
4449800595,"47.6902,-122.388",24th Avenue Northwest,8341
1115750190,"47.7213,-122.12",Northeast 135th Street,16356
8644300170,"47.6373,-122.105",Northeast 30th Place,17600
9523102660,"47.6741,-122.354",North 62nd Street,408
1630700380,"47.7615,-122.084",Northeast 186th Place,NA
7588700007,"47.687,-122.378",Northwest 80th Street,1600
3501600235,"47.6926,-122.363",Northwest 88th Street,357
9545230280,"47.5397,-122.054",Northwest Inneswood Drive,1016
7905200130,"47.5686,-122.389",Southwest Andover Street,4416
2742100250,"47.557,-122.295",South Hudson Street,2919
5104540500,"47.3555,-122.003",254th Place Southeast,27463
638100073,"47.5009,-122.143",148th Avenue Southeast,11406
3022039071,"47.373,-122.464",NA,NA
3426079024,"47.6927,-121.901",Kelly Road Northeast,10704
2767604254,"47.6713,-122.383",Northwest 59th Street,2021
1138010170,"47.7151,-122.211",97th Place Northeast,12806
9407100500,"47.4451,-121.763",432nd Court Southeast,17101
191100250,"47.5651,-122.221",Southeast 45th Street,8740
1557000190,"47.4215,-122.203",103rd Place Southeast,20051
8732020670,"47.3123,-122.389",Southwest 323rd Street,4309
5029450290,"47.29,-122.368",Southwest 347th Place,2639
8035600290,"47.4124,-122.204",103rd Avenue Southeast,21208
6450301835,"47.7325,-122.337",Wallingford Avenue North,14301
6388930420,"47.5255,-122.173",126th Place Southeast,8525
2296700470,"47.7216,-122.219",91st Place Northeast,13511
1473120190,"47.435,-122.16",135th Place Southeast,18600
11200290,"47.6179,-122.141",Northeast 8th Place,15004
5530000050,"47.3073,-122.272",46th Place South,32822
7853220670,"47.5336,-121.855",Southeast Isley Street,36440
3124089049,"47.5204,-121.829",384th Avenue Southeast,8873
868000305,"47.7055,-122.372",Northwest 105th Street,1212
1311200380,"47.3404,-122.28",43rd Avenue South,29102
9197100101,"47.3759,-122.238",5th Avenue South,618
6646200280,"47.6262,-122.045",221st Place Northeast,1899
7116500920,"47.303,-122.221",5th Street Southeast,606
1068000255,"47.6434,-122.409",West Viewmont Way West,2600
1240700170,"47.6051,-122.053",Southeast 5th Place,21441
4031000250,"47.2958,-122.285",39th Avenue South,34025
7625703260,"47.5468,-122.386",42nd Avenue Southwest,6057
8651580660,"47.6475,-122.07",202nd Avenue Northeast,4267
6117500980,"47.4333,-122.347",Marine View Drive Southwest,18920
9547205380,"47.6818,-122.311",16th Avenue Northeast,7323
414100280,"47.7475,-122.342",Stone Avenue North,16206
321059091,"47.3384,-122.164",Southeast 294th Place,13318
7772000010,"47.765,-122.335",Meridian Avenue North,18726
7200179,"47.484,-122.211",South Tobin Street,406
8029500380,"47.3066,-122.394",Southwest 329th Way,4809
825059178,"47.6646,-122.208",Lake Washington Boulevard Northeast,6421
6021502750,"47.6858,-122.385",23rd Avenue Northwest,7724
9268200380,"47.6959,-122.365",7th Avenue Northwest,9053
2008000420,"47.4118,-122.314",15th Avenue South,21205
8914100170,"47.4602,-122.152",Southeast 159th Place,13970
6654700250,"47.3809,-122.098",183rd Avenue Southeast,25098
6139800430,"47.7466,-122.076",195th Place Northeast,16298
9477201470,"47.7279,-122.192",Northeast 141st Place,11131
3025300095,"47.6218,-122.237",Northeast 12th Street,7642
3211290050,"47.6365,-121.972",Northeast 31st Court,27514
7511200190,"47.6555,-122.042",Northeast 54th Street,22223
5739601300,"47.6021,-122.202",104th Avenue Southeast,842
3278602660,"47.5472,-122.372",31st Avenue Southwest,6071
8078410250,"47.6364,-122.03",Northeast 29th Court,23200
2798000020,"47.5569,-122.225",West Mercer Way,5089
2739200050,"47.4913,-122.143",Nile Avenue Northeast,558
9278200095,"47.5751,-122.393",48th Avenue Southwest,3224
3222079120,"47.3537,-121.939",Southeast Lake Retreat North Drive,30411
4401200010,"47.6859,-122.109",Northeast 96th Way,17337
2473250280,"47.4576,-122.16",135th Avenue Southeast,16215
4441300170,"47.6952,-122.402",View Avenue Northwest,9049
723049530,"47.4952,-122.34",5th Avenue Southwest,12004
6752510010,"47.7036,-122.125",160th Court Northeast,11552
955000430,"47.6193,-122.304",22nd Avenue East,131
8663100050,"47.7762,-122.257",66th Avenue Northeast,20323
226109056,"47.7654,-121.48",Northeast Index Creek Road,63929
2558600130,"47.7236,-122.174",Northeast 137th Place,12504
8823900290,"47.6684,-122.309",17th Avenue Northeast,5270
8691400080,"47.5979,-121.974",Southeast 11th Street,NA
621069102,"47.3427,-122.087",191st Place Southeast,28833
5456000280,"47.5735,-122.208",Mercerwood Drive,9848
